SOURCE_ID,YEAR,MONTH,DAY,HOUR,MINUTE,CAUSE,VALIDITY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,MAXIMUM_HEIGHT,MAGNITUDE_ABE,MAGNITUDE_IIDA,INTENSITY_SOLOVIEV,WARNING_STATUS,MISSING,MISSING_ESTIMATE,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE,ALL_MISSING,MISSING_TOTAL,ALL_INJURIES,INJURY_TOTAL,ALL_FATALITIES,FATALITY_TOTAL,ALL_DAMAGE_MILLIONS,DAMAGE_TOTAL,ALL_HOUSES_DAMAGED,HOUSE_DAMAGE_TOTAL,ALL_HOUSES_DESTROYED,HOUSE_DESTRUCTION_TOTAL
2168,1987,2,8,18,33,1,4,55,7.4,82,PAPUA NEW GUINEA,,SOLOMON SEA,-6.088,147.689,1.5,,1,,,,,,,,,,,,,,,,,,,3,1,2.625,2,,,,3
4237,1987,2,21,7,40,8,4,,,73,NORWAY,,WESTERN NORWAY,62.2,6.65,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2169,1987,3,5,9,17,1,4,62,7.6,89,CHILE,,NORTHERN CHILE,-24.388,-70.161,0.2,,-2.3,,,,,,,,,,,,,,,,,,,1,1,,2,,,,
2170,1987,3,18,3,36,1,4,54,6.7,85,JAPAN,,KYUSHU ISLAND,32.034,131.837,0.04,,-3.3,,,,,,,,,,,,,,,,,5,1,2,1,,2,,,,
2171,1987,3,24,12,49,1,4,23,5.1,85,JAPAN,,HONSHU ISLAND,37.447,137.865,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,1987,5,20,,,8,4,,,81,NEW ZEALAND,,DEEP COVE,-45.46,167.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,1987,6,18,14,3,1,1,75,6.3,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.717,162.33,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,1987,7,6,2,49,1,3,48,6.7,82,VANUATU,,VANUATU ISLANDS,-14.074,167.828,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,1987,10,6,4,19,1,4,16,7.3,81,TONGA,,TONGA ISLANDS,-17.94,-172.225,0.25,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,1987,10,12,13,57,1,4,25,7,82,PAPUA NEW GUINEA,,SOLOMON SEA,-7.288,154.371,0.1,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,1987,10,16,20,48,1,4,48,7.4,82,PAPUA NEW GUINEA,,SOLOMON SEA,-6.266,149.06,0.1,,-3.3,,,,,,,,,,1,,,,,,,,,,,,2,,,,
2177,1987,11,17,8,46,1,4,10,7.2,87,USA,AK,"GULF OF ALASKA, AK",58.586,-143.27,0.06,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,1987,11,26,1,43,1,-1,33,6.6,60,INDONESIA,,TIMOR SEA,-8.247,124.155,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,1987,11,30,19,23,1,4,10,7.9,87,USA,AK,"GULF OF ALASKA, AK",58.679,-142.786,0.43,,-1,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2180,1988,2,5,14,1,1,4,37,7.2,89,CHILE,,NORTHERN CHILE,-24.753,-70.433,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,1988,3,6,22,35,1,4,15,7.8,87,USA,AK,"GULF OF ALASKA, AK",57.262,-142.747,0.19,,-2.3,,,,,,,,,,,,,,,,,,,,,0.005,1,,,,
2591,1988,4,20,5,30,8,4,,,50,ITALY,,"LA FOSSA VOLCANO, VULCANO IS.",38.4,14.967,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,1988,4,30,,,9,-1,,,88,USA,CA,S. CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,1988,6,24,2,6,1,4,53,5.4,84,PHILIPPINES,,NORTH OF LUZON ISLAND,18.606,121.013,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,1988,7,5,20,32,1,4,53,6.8,82,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-5.964,148.78,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,1988,8,6,0,36,1,0,91,7.2,60,BANGLADESH,,"JAMUNA RIVER, ARICHA, BANGLADESH",25.149,95.127,,,,,,,,30,1,3,1,,,,,,,30,1,,,2,1,,,,,,
2184,1988,8,10,4,38,1,4,36,7.6,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.258,160.896,0.09,,-3.3,,,,,,,1,1,,1,,,100,1,,,,,1,1,,1,,,100,2
2185,1989,5,23,10,54,1,4,10,8.1,81,AUSTRALIA,,MACQUARIE ISLAND,-52.341,160.568,0.1,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,1989,6,26,3,27,3,4,9,6.5,80,USA,HI,HAWAII,19.362,-155.083,0.29,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,1989,9,4,13,14,1,4,11,7.1,87,USA,AK,"SEMIDI ISLANDS, AK",55.543,-156.835,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,1989,10,18,0,4,1,4,19,6.9,88,USA,CA,N. CALIFORNIA,37.036,-121.883,1,,-3.3,,,,,,,,,,1,,,,,,,3757,4,62,2,5600,4,,,,3
2189,1989,10,29,5,25,1,4,10,6.5,85,JAPAN,,N. HONSHU ISLAND,39.571,143.333,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,1989,10,29,19,9,1,2,,5.9,50,ALGERIA,,"ALGIERS, CHERCHELL, TIPAZA",36.788,2.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,1989,11,1,10,25,1,3,26,4.4,74,USA TERRITORY,PR,PUERTO RICO,18.986,-68.833,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,1989,11,1,18,25,1,3,29,7.4,85,JAPAN,,JAPAN,39.837,142.76,0.9,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,1990,2,8,7,15,1,4,26,6.6,84,PHILIPPINES,,PHILIPPINES,9.755,124.694,2.1,,,,,,,,,,,,,,,,,,,300,3,,2,0.9,1,600,3,,
2191,1990,2,20,6,53,1,4,14,6.4,85,JAPAN,,JAPAN,34.706,139.252,0.16,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,1990,3,25,13,22,1,4,22,7,88,COSTA RICA,,COSTA RICA,9.919,-84.808,1,,,,,,,,,,,,,,,,,,,10,1,,,,2,,,60,2
2194,1990,4,5,21,12,1,4,11,7.5,81,USA TERRITORY,MP,"MARIANA TRENCH, N. MARIANA ISLANDS",15.125,147.596,1.8,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,1990,5,,,,0,1,,,84,PHILIPPINES,,"CANIGUIN IS.,PHILIPPINES",7,126,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,1990,9,23,21,13,1,4,10,6.5,85,JAPAN,,"W. OF BONIN ISLANDS, IZU IS., JAPAN",33.267,138.643,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,1990,12,13,0,24,1,4,11,5.3,50,ITALY,,EASTERN SICILY,37.3,15.438,0.1,,,,,,,,,,,,,,,,,,,200,3,19,1,500,4,,,,
2198,1990,12,13,19,50,1,4,10,6.3,84,TAIWAN,,TAIWAN,23.722,121.627,0.04,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2920,1991,1,4,,,0,1,,,50,GREECE,,EAST AEGEAN SEA,37.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1991,2,9,16,18,1,4,10,6.9,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.929,159.139,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1991,2,16,1,23,1,4,39,5.7,86,RUSSIA,,N. KURIL ISLANDS,48.268,154.328,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,1991,2,21,2,35,1,4,20,6.7,87,USA,AK,"BERING SEA, AK",58.427,-175.45,0.15,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,1991,4,22,21,56,1,4,10,7.6,74,COSTA RICA,,"LIMON, PANDORA",9.685,-83.073,3,,1,,,,,,,2,1,,1,,,,2,,,,,89,2,510,4,,,,
2203,1991,5,7,,,9,1,,,50,GREECE,,EAST AEGEAN SEA,37.133,26.833,0.5,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1991,10,14,15,58,1,4,23,7.2,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.094,158.442,0.15,,-3.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2206,1991,12,22,8,43,1,1,24,7.6,86,RUSSIA,,S. KURIL ISLANDS,45.533,151.021,0.52,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1992,1,5,6,,1,4,,3.7,84,CHINA,,SOUTH CHINA SEA,18,108,0.8,,-0.3,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2208,1992,4,25,18,6,1,4,15,7.2,88,USA,CA,"CAPE MENDOCINO, N. CALIFORNIA",40.368,-124.316,1.8,,0.8,0.5,,,,,,,,,,,,,,,,98,2,,,66,4,,,,
2209,1992,5,17,10,15,1,4,33,7.3,84,PHILIPPINES,,PHILIPPINES,7.191,126.762,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2210,1992,5,27,5,13,1,1,19,7.1,82,SOLOMON ISLANDS,,SANTA CRUZ ISLANDS,-11.122,165.239,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,1992,7,3,,,9,2,,,75,USA,FL,"DAYTONA BEACH, FL",,,3,,,,,,,,,,,,,,,,,,,20,1,,,,,,,,
2211,1992,7,18,8,36,1,4,29,7,85,JAPAN,,HONSHU ISLAND,39.419,143.33,0.3,,-2.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5427,1992,8,11,15,14,1,1,16,6.3,85,JAPAN,,,32.536,141.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,1992,9,2,0,16,1,4,40,7.7,88,NICARAGUA,,NICARAGUA,11.727,-87.386,9.9,,3.3,2.8,,489,3,,,170,3,30,4,,,1500,4,,,489,3,170,3,30,4,,,1500,4
2214,1992,12,12,5,29,1,4,28,7.8,60,INDONESIA,,FLORES SEA,-8.48,121.896,26.2,,4.7,2.7,,500,3,,,1169,4,100,4,,,31785,4,,,2103,4,2500,4,100,4,,,31785,4
2215,1993,2,7,13,27,1,4,11,6.3,85,JAPAN,,HONSHU ISLAND,37.634,137.245,0.5,,-1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5602,1993,3,12,14,1,1,3,10,6.4,81,WALLIS AND FUTUNA (FRENCH TERRITORY),,FUTUNA,-14.385,-178.252,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2218,1993,6,8,13,3,1,4,71,7.5,86,RUSSIA,,KAMCHATKA,51.218,157.829,0.1,,-1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5515,1993,6,18,11,52,1,1,20,6.6,81,NEW ZEALAND,,KERMADEC ISLANDS,-28.886,-176.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,1993,7,12,13,17,1,4,17,7.7,85,JAPAN,,SEA OF JAPAN,42.851,139.197,32,,5,3.1,,233,3,,,208,3,1207,4,,,2374,4,,,233,3,231,3,1207,4,,,2374,4
2220,1993,8,7,19,42,1,4,13,6.3,85,JAPAN,,JAPAN,41.985,139.839,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,1993,8,8,8,34,1,4,59,7.8,81,USA TERRITORY,GU,"GUAM, MARIANA ISLANDS",12.982,144.801,2.4,,-1,,,,,,,,,,1,,,,,,,48,1,,,250,4,,,,
2222,1993,11,13,1,18,1,4,34,7,86,RUSSIA,,KAMCHATKA,51.934,158.647,0.05,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
5405,1994,1,4,,,9,1,,,75,USA,ME,"COREA HARBOR, MAINE",44.4,-67.97,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1994,1,17,12,30,1,3,18,6.7,88,USA,,"WEST COAST, USA",34.213,-118.537,0.1,,-3.3,-3,,,,,,,,,,,,,,,,7000,4,60,2,40000,4,,,40000,4
2224,1994,1,21,2,24,1,4,20,7,83,INDONESIA,,HALMAHERA,1.015,127.733,2,,1,1.5,,,,,,,,,,,,,,,,300,3,9,1,,2,550,3,,
2225,1994,2,15,17,7,1,-1,23,6.9,60,INDONESIA,,SOUTHERN SUMATRA,-4.967,104.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,1994,4,8,1,10,1,4,13,6.4,85,JAPAN,,HOKKAIDO ISLAND,40.608,143.683,0.11,,-2.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
4249,1994,4,28,11,30,8,4,,,73,NORWAY,,WESTERN NORWAY,61.267,6.583,4,,,4,,,,,,,,,1,,,,,,,,,,,,1,,,,
5428,1994,5,24,4,0,1,1,16,6.5,84,TAIWAN,,TAIWAN,23.959,122.448,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,1994,6,2,18,17,1,4,18,7.8,60,INDONESIA,,SOUTH OF JAVA,-10.477,112.835,13.9,,3.7,2.5,,423,3,,,238,3,2.2,2,,,1500,4,,,423,3,238,3,2.2,2,,,1500,4
2592,1994,6,3,21,6,1,4,26,6.6,60,INDONESIA,,SOUTH OF JAVA,-10.362,112.892,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,1994,6,4,0,57,1,2,11,6.5,60,INDONESIA,,SOUTH OF JAVA,-10.777,113.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,1994,6,5,1,45,1,4,17,6.1,60,INDONESIA,,SOUTH OF JAVA,-10.341,113.369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,1994,9,1,15,15,1,4,10,7,88,USA,CA,N. CALIFORNIA,40.402,-125.68,0.07,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,1,,,,
2229,1994,9,19,,,6,4,,,82,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-4.238,152.214,1.2,,1.2,,,,,,,,,,,,,,,,,,,,,280,4,,,,
2230,1994,10,4,13,22,1,4,14,8.3,86,RUSSIA,,S. KURIL ISLANDS,43.773,147.321,10.4,,2.3,2.6,,,,,,,,,1,1,1,2,1,,,382,3,11,1,,3,,,,
2231,1994,10,8,21,44,1,4,17,6.8,83,INDONESIA,,HALMAHERA,-1.258,127.98,3,,1.6,1.5,,52,2,,,1,1,,2,500,3,,,,,52,2,1,1,,2,500,3,,
2232,1994,10,9,7,55,1,4,33,7.3,86,RUSSIA,,S. KURIL ISLANDS,43.905,147.916,0.2,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2233,1994,11,4,4,12,8,4,,,87,USA,AK,"SKAGWAY, AK",59.5,-135.3,7.62,,3.5,2.5,,,,,,1,1,25,4,,,,,,,,,1,1,,4,,,,
2234,1994,11,14,19,15,1,4,32,7.1,84,PHILIPPINES,,PHILIPPINE ISLANDS,13.525,121.067,7.3,,2.9,2.1,,225,3,,,81,2,3.7,2,3288,4,797,3,,,225,3,81,2,3.7,2,3288,4,797,3
2235,1994,12,28,12,19,1,4,27,7.8,85,JAPAN,,"TOHUKU, JAPAN",40.525,143.419,0.53,,,,,,,,,,,,,,,,,,,200,3,3,1,170.4,4,,,,
2236,1995,1,16,20,46,1,4,22,6.9,85,JAPAN,,"KOBE, JAPAN",34.583,135.018,0.34,,-2.3,-2,,,,,,,,,,,,,,,,36896,4,5502,4,100000,4,,,200000,4
2240,1995,4,7,22,6,1,4,21,7.4,81,SAMOA,,SAMOA ISLANDS,-15.199,-173.529,0.09,,-1.7,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2241,1995,4,21,0,34,1,4,21,7.2,84,PHILIPPINES,,SAMAR ISLAND,12.059,125.58,0.2,,-3.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
2242,1995,4,21,5,17,1,4,23,6.8,84,PHILIPPINES,,SAMAR ISLAND,12.047,125.92,0.2,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
2244,1995,5,13,8,47,1,-1,14,6.6,50,GREECE,,GREECE,40.149,21.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1995,5,14,11,33,3,4,13,6.9,60,INDONESIA,,TIMOR SEA,-8.452,125.049,4,,2,1.5,,19,1,,,11,1,,1,,,,2,,,19,1,11,1,,1,,,,2
2246,1995,5,16,20,12,1,4,20,7.7,82,NEW CALEDONIA,,LOYALTY ISLANDS,-23.008,169.9,0.5,,-1.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
2247,1995,5,27,13,3,1,4,11,7.1,86,RUSSIA,,SAKHALIN ISLAND,52.629,142.827,0.1,,-2.3,-2,,,,,,,,,,,,,,,,750,3,1989,4,300,4,,,,
2248,1995,6,15,0,15,3,4,14,6.5,50,GREECE,,GULF OF CORINTH: AIYION,38.401,22.283,1,,-1,3,,,,,,,,,,,,,,,,60,2,26,1,660,4,,,,
2249,1995,7,30,5,11,1,4,46,8,89,CHILE,,NORTHERN CHILE,-23.34,-70.294,3,,1.6,1.5,,,,,,,,0.131,1,,,,3,,,58,2,3,1,1.791,2,,,115,3
2250,1995,8,16,10,27,1,4,30,7.7,82,PAPUA NEW GUINEA,,SOLOMON SEA,-5.799,154.178,0.6,,-1,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2251,1995,9,14,14,4,1,3,23,7.4,88,MEXICO,,S. MEXICO,16.779,-98.597,0.4,,-1.3,-1,,,,,,,,,,,,,,,,100,2,3,1,,2,,,,
2252,1995,10,9,15,35,1,4,33,8,88,MEXICO,,S. MEXICO,19.055,-104.205,11,,2.3,2.5,,,,,,1,1,,1,,,,1,,,200,3,50,1,,2,,,,2
2253,1995,10,18,10,37,1,4,28,7.1,85,JAPAN,,RYUKYU ISLANDS,27.929,130.175,2.59,,0.8,1.5,,,,,,,,,1,,,,,,,1,1,,,,1,,,,
2254,1995,10,19,2,41,3,4,20,6.8,85,JAPAN,,RYUKYU ISLANDS,28.094,130.148,1.5,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2255,1995,11,1,0,35,1,4,20,6.7,89,CHILE,,NORTHERN CHILE,-28.906,-71.417,0.1,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2256,1995,11,22,4,15,1,3,10,7.2,30,EGYPT,,EGYPT,28.826,34.799,0.1,,,,,,,,,,,,,,,,,,,,2,12,1,,2,,,,
2257,1995,12,3,18,1,1,4,33,7.9,86,RUSSIA,,S. KURIL ISLANDS,44.663,149.3,1.1,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2259,1996,1,1,8,5,1,4,24,7.9,83,INDONESIA,,SULAWESI,0.729,119.931,3.43,,2.3,1.8,,63,2,,,9,1,1.2,2,,,400,3,,,63,2,9,1,1.2,2,,,400,3
2258,1996,1,1,,,8,4,,,50,GREECE,,W. CORINTH GULF,38.367,22.083,2,,,2,,,,,,,,,1,,,,,,,,,,,,1,,,,
2392,1996,1,2,15,40,6,4,,,86,RUSSIA,,"KARYMSKOYE, KAMCHATKA, RUSSIA",54.05,159.43,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,1996,2,17,5,59,1,4,33,8.2,83,INDONESIA,,IRIAN JAYA,-0.891,136.952,7.7,,2.9,1.8,,100,2,,,110,3,4.2,2,,,,4,,,432,2,164,3,4.2,2,,,5043,4
2261,1996,2,21,12,51,1,4,10,7.5,89,PERU,,N. PERU,-9.593,-79.587,5.1,,2.3,1.9,,57,2,,,12,1,,1,22,1,15,1,,,57,2,12,1,,1,22,1,15,1
2262,1996,2,25,3,8,1,4,21,7.1,88,MEXICO,,MEXICO,15.978,-98.07,0.1,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
5242,1996,4,24,8,0,0,0,,,50,SWITZERLAND,,LAKE BRIENZ,46.73,7.97,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,1996,6,10,4,3,1,4,33,7.9,87,USA,AK,"ANDREANOF ISLANDS, AK",51.564,-177.632,0.51,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2264,1996,6,10,15,24,1,4,24,7.3,87,USA,AK,"ANDREANOF ISLANDS, AK",51.478,-176.847,0.18,,-3.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2265,1996,9,4,18,16,1,4,33,5.7,85,JAPAN,,HONSHU ISLAND,31.555,139.931,0.3,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
2266,1996,9,5,8,14,1,4,10,6.9,89,CHILE,,EASTER ISLAND REGION,-22.118,-113.436,0.09,,-3.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
5641,1996,9,5,23,42,1,4,20,6.8,84,TAIWAN,,TAIWAN REGION,21.898,121.498,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,1996,10,18,10,50,1,4,10,6.6,85,JAPAN,,KYUSHU ISLAND,30.568,131.093,0.2,,-2.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2268,1996,10,19,14,44,1,4,22,6.7,85,JAPAN,,KYUSHU ISLAND,31.885,131.468,0.55,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,
2269,1996,11,12,16,59,1,4,33,7.7,89,PERU,,S. PERU,-14.993,-75.675,0.4,,-1.7,-1,,,,,,,,,,,,,,,,560,3,14,1,,4,4000,4,,
2270,1996,12,2,22,17,1,4,49,6.7,85,JAPAN,,SEA OF JAPAN,31.789,131.314,0.2,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
5416,1997,4,10,,,0,1,,,88,HONDURAS,,GULF OF FONSECA,13.1,-87.6,15,,,,,,,,,,,0.3,1,,,,,,,,,,,0.3,1,,,,
3032,1997,4,18,,,0,1,,,81,AUSTRALIA,,NORFOLK ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,1997,4,21,12,2,1,4,33,7.7,82,SOLOMON ISLANDS,,SANTA CRUZ IS. VANUATU,-12.584,166.676,3,,-2.3,-2,,,,,,,,,1,,,7,1,,,,,,,,1,,,7,1
2274,1997,7,9,19,24,1,3,20,7,74,VENEZUELA,,CARIACO-CUMANA,10.598,-63.486,,,,,,,,,,,,,,,,,,,,522,3,81,2,81,4,,,,
3034,1997,9,30,6,27,1,4,10,6.2,85,JAPAN,,S. OF HONSHU ISLAND,31.959,141.878,0.03,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2275,1997,10,14,9,53,1,4,167,7.7,81,TONGA,,TONGA ISLANDS,-22.1,-176.77,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,1997,12,5,11,26,1,4,33,7.8,86,RUSSIA,,KAMCHATKA,54.841,162.035,8,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2278,1997,12,14,3,30,8,3,,,86,RUSSIA,,KAMCHATKA,54.841,162.035,8,,3,2,,,,,,,,,1,,,,,,,,,,,,1,,,,
2279,1997,12,26,8,,7,4,,,74,MONTSERRAT,,WHITE RIVER VALLEY,16.72,-62.18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247,1998,3,19,18,30,8,4,,,73,NORWAY,,WESTERN NORWAY,61.183,5.267,6,,,4,,,,,,,,,2,,2,,,,,,,,,,2,,2,,
2587,1998,3,25,3,12,1,3,10,8.1,81,ANTARCTICA,,BALLENY ISLANDS,-62.877,149.527,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,1998,5,3,23,30,1,4,33,7.5,84,TAIWAN,,TAIWAN:  SOUTHEAST OF,22.306,125.308,0.13,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2281,1998,7,17,8,49,3,4,25,7,82,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-2.943,142.582,15.03,,,,,1000,3,28,1,2205,4,,3,,,,,28,1,1000,3,2205,4,,3,,,,
2588,1998,11,29,14,10,1,2,33,7.7,83,INDONESIA,,"TALIABU ISLAND,",-2.071,124.891,2.75,,,,,,,,,,,,,,,,,,,107,3,41,1,200,4,,,1000,3
2880,1999,1,20,,,6,4,,,74,MONTSERRAT,,SOUFRIERE HILLS VOLCANO,16.722,-62.18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,1999,8,17,0,1,1,4,13,7.6,50,TURKEY,,"KOCAELI, TURKEY",40.76,29.97,2.52,,,,,,,,,155,3,,2,,,,,,,50000,4,17118,4,20000,4,50000,4,,
3229,1999,9,13,,,8,4,,,81,FRENCH POLYNESIA,,FATU HIVA,-10.52,-138.67,8,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,
2339,1999,11,26,13,21,1,4,33,7.5,82,VANUATU,,VANUATU ISLANDS,-16.423,168.214,6.6,,,,0,,,,,5,1,,3,,,,3,,,100,2,10,1,,3,,,,3
2350,2000,1,26,,,9,-1,0,,84,PHILIPPINES,,"TAWI-TAWI, PHILIPPINES",5.1,120.15,20,,,,,,3,,,,,,3,,,300,3,,,,3,,,,3,,,300,3
2922,2000,4,5,4,36,1,2,38,5.5,50,GREECE,,CRETE,34.22,25.69,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,2000,5,4,4,21,1,4,26,7.6,83,INDONESIA,,SULAWESI,-1.105,123.573,6,,,,,,,,,,,,3,,,,,,,264,3,46,1,30,4,,,10000,4
2341,2000,6,18,14,44,1,4,10,7.9,60,AUSTRALIA,,SOUTH INDIAN OCEAN,-13.802,97.453,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,2000,7,1,7,1,1,4,10,6.1,85,JAPAN,,"KOZU-SHIMA ISLAND, HONSHU",34.221,139.131,0.07,,,,,,,,,,,,,,,,,,,,3,1,1,,1,,,,
3508,2000,7,15,1,30,1,4,10,6.1,85,JAPAN,,HONSHU: S COAST,34.319,139.26,0.07,,,,,,,,,,,,,,,,,,,10,1,,,,1,20,1,,
3509,2000,7,30,12,25,1,4,10,6.5,85,JAPAN,,HONSHU: S COAST,33.901,139.376,0.14,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,
2353,2000,11,4,19,30,8,1,0,,88,USA,CA,"POINT ARGUELLO, S. CALIFORNIA",34.5,-120.65,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,2000,11,16,4,54,1,4,33,8,82,PAPUA NEW GUINEA,,BISMARCK SEA,-3.98,152.169,3,,,,,,,,,,,,2,,,,,,,,,2,1,,2,,,,3
3535,2000,11,21,18,4,8,4,,,72,GREENLAND,,PAATUUT (WEST GREENLAND),70.25,-52.75,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,2001,1,13,17,33,1,3,60,7.7,88,EL SALVADOR,,EL SALVADOR,13.049,-88.66,0.25,,,,,,,,,,,,,,,,,,,4723,4,844,3,753,4,169632,4,108226,4
2373,2001,6,23,20,33,1,4,33,8.4,89,PERU,,S. PERU,-16.265,-73.641,8.8,,,,2,,,70,2,26,1,,4,,,2000,4,138,3,2713,4,103,3,200,4,,,25399,4
